id	chrom	len	cumlen
scaffold_group004	ScTjWWh_3454-HRSCAF-5410_RagTag	5700	2593383
scaffold_group004	VYXG01006231.1_RagTag	5548	2598931
scaffold_group004	VYXG01010905.1_RagTag	5373	2604304
scaffold_group004	ScTjWWh_2678-HRSCAF-4224_RagTag	5230	2609534
scaffold_group004	ScTjWWh_2119-HRSCAF-3347_RagTag	5096	2614630
scaffold_group004	VYXG01010959.1_RagTag	4913	2619543
scaffold_group004	VYXG01003928.1_RagTag	4838	2624381
scaffold_group004	ScTjWWh_282-HRSCAF-485_RagTag	4703	2629084
scaffold_group004	VYXG01011457.1_RagTag	4603	2633687
scaffold_group004	ScTjWWh_3364-HRSCAF-5280_RagTag	4455	2638142
scaffold_group004	ScTjWWh_2907-HRSCAF-4572_RagTag	4388	2642530
scaffold_group004	ScTjWWh_1796-HRSCAF-2866_RagTag	4217	2646747
scaffold_group004	ScTjWWh_970-HRSCAF-1588_RagTag	4146	2650893
scaffold_group004	VYXG01007970.1_RagTag	4022	2654915
scaffold_group004	VYXG01005508.1_RagTag	3935	2658850
scaffold_group004	VYXG01009218.1_RagTag	3846	2662696
scaffold_group004	VYXG01008009.1_RagTag	3735	2666431
scaffold_group004	VYXG01005188.1_RagTag	3686	2670117
scaffold_group004	VYXG01005026.1_RagTag	3511	2673628
scaffold_group004	VYXG01008665.1_RagTag	3499	2677127
scaffold_group004	VYXG01018100.1_RagTag	3356	2680483
scaffold_group004	VYXG01001385.1_RagTag	3350	2683833
scaffold_group004	VYXG01007307.1_RagTag	3232	2687065
scaffold_group004	VYXG01006516.1_RagTag	3201	2690266
scaffold_group004	VYXG01007247.1_RagTag	3103	2693369
scaffold_group004	VYXG01010345.1_RagTag	3087	2696456
scaffold_group004	ScTjWWh_3485-HRSCAF-5454_RagTag	2981	2699437
scaffold_group004	VYXG01018082.1_RagTag	2981	2702418
scaffold_group004	ScTjWWh_3235-HRSCAF-5063_RagTag	2896	2705314
scaffold_group004	VYXG01007417.1_RagTag	2854	2708168
scaffold_group004	VYXG01002857.1_RagTag	2786	2710954
scaffold_group004	VYXG01003639.1_RagTag	2745	2713699
scaffold_group004	VYXG01007889.1_RagTag	2715	2716414
scaffold_group004	VYXG01006341.1_RagTag	2672	2719086
scaffold_group004	VYXG01006029.1_RagTag	2635	2721721
scaffold_group004	VYXG01004580.1_RagTag	2605	2724326
scaffold_group004	VYXG01005541.1_RagTag	2540	2726866
scaffold_group004	VYXG01003156.1_RagTag	2509	2729375
scaffold_group004	ScTjWWh_772-HRSCAF-1247_RagTag	2485	2731860
scaffold_group004	ScTjWWh_2268-HRSCAF-3598_RagTag	2443	2734303
scaffold_group004	VYXG01018052.1_RagTag	2418	2736721
scaffold_group004	ScTjWWh_193-HRSCAF-343_RagTag	2382	2739103
scaffold_group004	VYXG01009363.1_RagTag	2348	2741451
scaffold_group004	VYXG01008053.1_RagTag	2321	2743772
scaffold_group004	VYXG01002733.1_RagTag	2294	2746066
scaffold_group004	VYXG01006751.1_RagTag	2248	2748314
scaffold_group004	VYXG01006962.1_RagTag	2214	2750528
scaffold_group004	VYXG01001986.1_RagTag	2203	2752731
scaffold_group004	VYXG01001188.1_RagTag	2147	2754878
scaffold_group004	VYXG01000779.1_RagTag	2139	2757017
scaffold_group004	VYXG01010900.1_RagTag	2091	2759108
scaffold_group004	VYXG01004421.1_RagTag	2078	2761186
scaffold_group004	VYXG01001653.1_RagTag	2013	2763199
scaffold_group004	VYXG01000843.1_RagTag	2003	2765202
scaffold_group004	VYXG01003126.1_RagTag	1956	2767158
scaffold_group004	VYXG01000552.1_RagTag	1940	2769098
scaffold_group004	ScTjWWh_2403-HRSCAF-3792_RagTag	1899	2770997
scaffold_group004	VYXG01006394.1_RagTag	1889	2772886
scaffold_group004	ScTjWWh_486-HRSCAF-806_RagTag	1843	2774729
scaffold_group004	ScTjWWh_766-HRSCAF-1239_RagTag	1816	2776545
scaffold_group004	VYXG01004239.1_RagTag	1798	2778343
scaffold_group004	ScTjWWh_3474-HRSCAF-5438_RagTag	1768	2780111
scaffold_group004	VYXG01007427.1_RagTag	1743	2781854
scaffold_group004	VYXG01000132.1_RagTag	1707	2783561
scaffold_group004	VYXG01011380.1_RagTag	1687	2785248
scaffold_group004	VYXG01004849.1_RagTag	1658	2786906
scaffold_group004	VYXG01003038.1_RagTag	1655	2788561
scaffold_group004	VYXG01002667.1_RagTag	1620	2790181
scaffold_group004	VYXG01006626.1_RagTag	1615	2791796
scaffold_group004	ScTjWWh_3012-HRSCAF-4717_RagTag	1579	2793375
scaffold_group004	VYXG01007869.1_RagTag	1574	2794949
scaffold_group004	VYXG01012256.1_RagTag	1541	2796490
scaffold_group004	VYXG01009026.1_RagTag	1539	2798029
scaffold_group004	ScTjWWh_739-HRSCAF-1196_RagTag	1501	2799530
scaffold_group004	VYXG01017921.1_RagTag	1496	2801026
scaffold_group004	VYXG01004503.1_RagTag	1465	2802491
scaffold_group004	ScTjWWh_63-HRSCAF-115_RagTag	1464	2803955
scaffold_group004	VYXG01001434.1_RagTag	1430	2805385
scaffold_group004	VYXG01004596.1_RagTag	1430	2806815
scaffold_group004	VYXG01017900.1_RagTag	1407	2808222
scaffold_group004	VYXG01000709.1_RagTag	1401	2809623
scaffold_group004	VYXG01012316.1_RagTag	1387	2811010
scaffold_group004	VYXG01004369.1_RagTag	1373	2812383
scaffold_group004	VYXG01002202.1_RagTag	1353	2813736
scaffold_group004	VYXG01002754.1_RagTag	1349	2815085
scaffold_group004	VYXG01005872.1_RagTag	1325	2816410
scaffold_group004	VYXG01012596.1_RagTag	1322	2817732
scaffold_group004	VYXG01006320.1_RagTag	1303	2819035
scaffold_group004	VYXG01017840.1_RagTag	1300	2820335
scaffold_group004	VYXG01010280.1_RagTag	1281	2821616
scaffold_group004	VYXG01006653.1_RagTag	1271	2822887
scaffold_group004	VYXG01001748.1_RagTag	1256	2824143
scaffold_group004	VYXG01003813.1_RagTag	1249	2825392
scaffold_group004	VYXG01012517.1_RagTag	1231	2826623
scaffold_group004	ScTjWWh_3504-HRSCAF-5475_RagTag	1223	2827846
scaffold_group004	ScTjWWh_330-HRSCAF-567_RagTag	1209	2829055
scaffold_group004	VYXG01005334.1_RagTag	1200	2830255
scaffold_group004	VYXG01010220.1_RagTag	1190	2831445
scaffold_group004	VYXG01008805.1_RagTag	1179	2832624
scaffold_group004	VYXG01001073.1_RagTag	1175	2833799
scaffold_group004	VYXG01001754.1_RagTag	1160	2834959
scaffold_group004	VYXG01002035.1_RagTag	1158	2836117
scaffold_group004	VYXG01011666.1_RagTag	1149	2837266
scaffold_group004	VYXG01008351.1_RagTag	1137	2838403
scaffold_group004	VYXG01002727.1_RagTag	1134	2839537
scaffold_group004	VYXG01012525.1_RagTag	1118	2840655
scaffold_group004	ScTjWWh_2095-HRSCAF-3307_RagTag	1107	2841762
scaffold_group004	VYXG01006920.1_RagTag	1105	2842867
scaffold_group004	VYXG01017728.1_RagTag	1092	2843959
scaffold_group004	VYXG01008043.1_RagTag	1089	2845048
scaffold_group004	VYXG01011938.1_RagTag	1076	2846124
scaffold_group004	VYXG01001390.1_RagTag	1071	2847195
scaffold_group004	VYXG01004068.1_RagTag	1063	2848258
scaffold_group004	ScTjWWh_2673-HRSCAF-4217_RagTag	1054	2849312
scaffold_group004	VYXG01008732.1_RagTag	1048	2850360
scaffold_group004	VYXG01002672.1_RagTag	1037	2851397
scaffold_group004	VYXG01010489.1_RagTag	1032	2852429
scaffold_group004	VYXG01003550.1_RagTag	1022	2853451
scaffold_group004	VYXG01006904.1_RagTag	1018	2854469
scaffold_group004	VYXG01009875.1_RagTag	1005	2855474
scaffold_group004	VYXG01017645.1_RagTag	1003	2856477
scaffold_group004	VYXG01009833.1_RagTag	990	2857467
scaffold_group004	VYXG01007434.1_RagTag	986	2858453
scaffold_group004	VYXG01017623.1_RagTag	970	2859423
scaffold_group004	VYXG01010368.1_RagTag	963	2860386
scaffold_group004	VYXG01008756.1_RagTag	958	2861344
scaffold_group004	VYXG01012456.1_RagTag	950	2862294
scaffold_group004	VYXG01011106.1_RagTag	942	2863236
scaffold_group004	VYXG01000475.1_RagTag	934	2864170
scaffold_group004	VYXG01007954.1_RagTag	929	2865099
scaffold_group004	VYXG01012752.1_RagTag	922	2866021
scaffold_group004	VYXG01017567.1_RagTag	918	2866939
scaffold_group004	VYXG01009881.1_RagTag	910	2867849
scaffold_group004	VYXG01008607.1_RagTag	903	2868752
scaffold_group004	VYXG01006946.1_RagTag	893	2869645
scaffold_group004	VYXG01008594.1_RagTag	891	2870536
scaffold_group004	ScTjWWh_1185-HRSCAF-1929_RagTag	880	2871416
scaffold_group004	VYXG01000208.1_RagTag	877	2872293
scaffold_group004	VYXG01002446.1_RagTag	873	2873166
scaffold_group004	VYXG01000766.1_RagTag	870	2874036
scaffold_group004	VYXG01017502.1_RagTag	862	2874898
scaffold_group004	VYXG01007344.1_RagTag	856	2875754
scaffold_group004	VYXG01006305.1_RagTag	855	2876609
scaffold_group004	VYXG01000980.1_RagTag	846	2877455
scaffold_group004	VYXG01007447.1_RagTag	845	2878300
scaffold_group004	VYXG01010861.1_RagTag	838	2879138
scaffold_group004	VYXG01004689.1_RagTag	836	2879974
scaffold_group004	VYXG01001421.1_RagTag	831	2880805
scaffold_group004	VYXG01009862.1_RagTag	830	2881635
scaffold_group004	ScTjWWh_673-HRSCAF-1096_RagTag	823	2882458
scaffold_group004	VYXG01002805.1_RagTag	823	2883281
scaffold_group004	VYXG01008309.1_RagTag	816	2884097
scaffold_group004	VYXG01012434.1_RagTag	814	2884911
scaffold_group004	VYXG01006768.1_RagTag	809	2885720
scaffold_group004	VYXG01008997.1_RagTag	807	2886527
scaffold_group004	VYXG01017440.1_RagTag	800	2887327
scaffold_group004	VYXG01009696.1_RagTag	797	2888124
scaffold_group004	VYXG01009021.1_RagTag	793	2888917
scaffold_group004	VYXG01017429.1_RagTag	792	2889709
scaffold_group004	VYXG01001832.1_RagTag	786	2890495
scaffold_group004	VYXG01003700.1_RagTag	786	2891281
scaffold_group004	VYXG01006823.1_RagTag	779	2892060
scaffold_group004	VYXG01003175.1_RagTag	778	2892838
scaffold_group004	VYXG01010295.1_RagTag	772	2893610
scaffold_group004	VYXG01017396.1_RagTag	771	2894381
scaffold_group004	VYXG01007037.1_RagTag	764	2895145
scaffold_group004	VYXG01017383.1_RagTag	764	2895909
scaffold_group004	VYXG01011522.1_RagTag	757	2896666
scaffold_group004	VYXG01006050.1_RagTag	754	2897420
scaffold_group004	VYXG01000870.1_RagTag	750	2898170
scaffold_group004	VYXG01011754.1_RagTag	747	2898917
scaffold_group004	VYXG01007761.1_RagTag	742	2899659
scaffold_group004	VYXG01017341.1_RagTag	741	2900400
scaffold_group004	VYXG01017337.1_RagTag	736	2901136
scaffold_group004	VYXG01017330.1_RagTag	734	2901870
scaffold_group004	VYXG01017317.1_RagTag	729	2902599
scaffold_group004	VYXG01012538.1_RagTag	727	2903326
scaffold_group004	VYXG01017308.1_RagTag	722	2904048
scaffold_group004	VYXG01017300.1_RagTag	718	2904766
scaffold_group004	VYXG01001398.1_RagTag	713	2905479
scaffold_group004	VYXG01008235.1_RagTag	709	2906188
scaffold_group004	VYXG01005573.1_RagTag	704	2906892
scaffold_group004	ScTjWWh_3103-HRSCAF-4860_RagTag	698	2907590
scaffold_group004	VYXG01017268.1_RagTag	697	2908287
scaffold_group004	VYXG01009169.1_RagTag	688	2908975
scaffold_group004	ScTjWWh_1293-HRSCAF-2086_RagTag	687	2909662
scaffold_group004	VYXG01006470.1_RagTag	683	2910345
scaffold_group004	VYXG01012837.1_RagTag	677	2911022
scaffold_group004	VYXG01012851.1_RagTag	674	2911696
scaffold_group004	VYXG01010103.1_RagTag	667	2912363
scaffold_group004	VYXG01007812.1_RagTag	660	2913023
scaffold_group004	VYXG01012155.1_RagTag	658	2913681
scaffold_group004	VYXG01012809.1_RagTag	650	2914331
scaffold_group004	VYXG01017159.1_RagTag	648	2914979
scaffold_group004	VYXG01001924.1_RagTag	643	2915622
scaffold_group004	VYXG01004965.1_RagTag	641	2916263
scaffold_group004	VYXG01004269.1_RagTag	631	2916894
scaffold_group004	VYXG01017109.1_RagTag	627	2917521
scaffold_group004	VYXG01012915.1_RagTag	622	2918143
scaffold_group004	VYXG01008563.1_RagTag	618	2918761
scaffold_group004	VYXG01000979.1_RagTag	612	2919373
scaffold_group004	ScTjWWh_1905-HRSCAF-3029_RagTag	611	2919984
scaffold_group004	VYXG01005212.1_RagTag	603	2920587
scaffold_group004	VYXG01011815.1_RagTag	601	2921188
scaffold_group004	VYXG01017011.1_RagTag	593	2921781
scaffold_group004	VYXG01017009.1_RagTag	592	2922373
scaffold_group004	VYXG01011821.1_RagTag	584	2922957
scaffold_group004	VYXG01016974.1_RagTag	584	2923541
scaffold_group004	VYXG01016965.1_RagTag	578	2924119
scaffold_group004	VYXG01016950.1_RagTag	572	2924691
scaffold_group004	VYXG01002288.1_RagTag	570	2925261
scaffold_group004	VYXG01007555.1_RagTag	566	2925827
scaffold_group004	VYXG01005185.1_RagTag	561	2926388
scaffold_group004	VYXG01012654.1_RagTag	560	2926948
scaffold_group004	VYXG01012902.1_RagTag	555	2927503
scaffold_group004	VYXG01005065.1_RagTag	553	2928056
scaffold_group004	VYXG01012281.1_RagTag	551	2928607
scaffold_group004	VYXG01012283.1_RagTag	547	2929154
scaffold_group004	VYXG01000932.1_RagTag	545	2929699
scaffold_group004	ScTjWWh_2337-HRSCAF-3698_RagTag	541	2930240
scaffold_group004	VYXG01016847.1_RagTag	540	2930780
scaffold_group004	VYXG01001885.1_RagTag	534	2931314
scaffold_group004	VYXG01003622.1_RagTag	534	2931848
scaffold_group004	VYXG01003013.1_RagTag	529	2932377
scaffold_group004	VYXG01001067.1_RagTag	527	2932904
scaffold_group004	VYXG01011051.1_RagTag	525	2933429
scaffold_group004	VYXG01011804.1_RagTag	521	2933950
scaffold_group004	VYXG01010811.1_RagTag	520	2934470
scaffold_group004	VYXG01002869.1_RagTag	515	2934985
scaffold_group004	VYXG01016755.1_RagTag	515	2935500
scaffold_group004	VYXG01010648.1_RagTag	510	2936010
scaffold_group004	VYXG01001985.1_RagTag	509	2936519
scaffold_group004	VYXG01009435.1_RagTag	508	2937027
scaffold_group004	VYXG01006896.1_RagTag	504	2937531
scaffold_group004	VYXG01006343.1_RagTag	503	2938034
scaffold_group004	VYXG01012420.1_RagTag	501	2938535
scaffold_group004	VYXG01016699.1_RagTag	497	2939032
scaffold_group004	VYXG01005976.1_RagTag	496	2939528
scaffold_group004	VYXG01016687.1_RagTag	494	2940022
scaffold_group004	VYXG01011835.1_RagTag	491	2940513
scaffold_group004	VYXG01009138.1_RagTag	490	2941003
scaffold_group004	VYXG01011791.1_RagTag	487	2941490
scaffold_group004	ScTjWWh_496-HRSCAF-830_RagTag	484	2941974
scaffold_group004	VYXG01011983.1_RagTag	484	2942458
scaffold_group004	VYXG01007073.1_RagTag	480	2942938
scaffold_group004	VYXG01003394.1_RagTag	479	2943417
scaffold_group004	ScTjWWh_2139-HRSCAF-3384_RagTag	477	2943894
scaffold_group004	VYXG01005549.1_RagTag	476	2944370
scaffold_group004	VYXG01000186.1_RagTag	472	2944842
scaffold_group004	VYXG01007079.1_RagTag	472	2945314
scaffold_group004	VYXG01001399.1_RagTag	468	2945782
scaffold_group004	VYXG01011708.1_RagTag	468	2946250
scaffold_group004	VYXG01003848.1_RagTag	465	2946715
scaffold_group004	VYXG01016542.1_RagTag	464	2947179
scaffold_group004	VYXG01009999.1_RagTag	461	2947640
scaffold_group004	VYXG01004270.1_RagTag	460	2948100
scaffold_group004	VYXG01016518.1_RagTag	458	2948558
scaffold_group004	VYXG01002392.1_RagTag	455	2949013
scaffold_group004	VYXG01012867.1_RagTag	455	2949468
scaffold_group004	VYXG01008619.1_RagTag	452	2949920
scaffold_group004	VYXG01005635.1_RagTag	450	2950370
scaffold_group004	VYXG01003162.1_RagTag	448	2950818
scaffold_group004	VYXG01012084.1_RagTag	447	2951265
scaffold_group004	VYXG01012652.1_RagTag	445	2951710
scaffold_group004	VYXG01005646.1_RagTag	443	2952153
scaffold_group004	VYXG01003355.1_RagTag	442	2952595
scaffold_group004	VYXG01010392.1_RagTag	439	2953034
scaffold_group004	VYXG01016401.1_RagTag	438	2953472
scaffold_group004	VYXG01009154.1_RagTag	434	2953906
scaffold_group004	VYXG01016386.1_RagTag	434	2954340
scaffold_group004	VYXG01016366.1_RagTag	431	2954771
scaffold_group004	VYXG01016356.1_RagTag	430	2955201
scaffold_group004	VYXG01016335.1_RagTag	427	2955628
scaffold_group004	VYXG01016333.1_RagTag	426	2956054
scaffold_group004	VYXG01016315.1_RagTag	423	2956477
scaffold_group004	VYXG01006103.1_RagTag	421	2956898
scaffold_group004	VYXG01016292.1_RagTag	419	2957317
scaffold_group004	VYXG01004144.1_RagTag	415	2957732
scaffold_group004	VYXG01012164.1_RagTag	415	2958147
scaffold_group004	VYXG01003551.1_RagTag	411	2958558
scaffold_group004	VYXG01010698.1_RagTag	410	2958968
scaffold_group004	VYXG01009836.1_RagTag	406	2959374
scaffold_group004	VYXG01009411.1_RagTag	404	2959778
scaffold_group004	VYXG01016167.1_RagTag	402	2960180
scaffold_group004	VYXG01008183.1_RagTag	398	2960578
scaffold_group004	VYXG01002224.1_RagTag	396	2960974
scaffold_group004	VYXG01016108.1_RagTag	394	2961368
scaffold_group004	VYXG01016077.1_RagTag	389	2961757
scaffold_group004	VYXG01002829.1_RagTag	387	2962144
scaffold_group004	VYXG01016048.1_RagTag	386	2962530
scaffold_group004	VYXG01012486.1_RagTag	381	2962911
scaffold_group004	VYXG01003338.1_RagTag	378	2963289
scaffold_group004	VYXG01000214.1_RagTag	376	2963665
scaffold_group004	VYXG01015960.1_RagTag	374	2964039
scaffold_group004	VYXG01015902.1_RagTag	368	2964407
scaffold_group004	VYXG01015875.1_RagTag	366	2964773
scaffold_group004	VYXG01015869.1_RagTag	365	2965138
scaffold_group004	VYXG01003262.1_RagTag	358	2965496
scaffold_group004	VYXG01015818.1_RagTag	358	2965854
scaffold_group004	VYXG01015766.1_RagTag	352	2966206
scaffold_group004	VYXG01015754.1_RagTag	351	2966557
scaffold_group004	VYXG01015701.1_RagTag	345	2966902
scaffold_group004	VYXG01001872.1_RagTag	344	2967246
scaffold_group004	VYXG01015656.1_RagTag	339	2967585
scaffold_group004	VYXG01015605.1_RagTag	334	2967919
scaffold_group004	VYXG01015585.1_RagTag	331	2968250
scaffold_group004	VYXG01015538.1_RagTag	326	2968576
scaffold_group004	VYXG01015512.1_RagTag	324	2968900
scaffold_group004	VYXG01012321.1_RagTag	320	2969220
scaffold_group004	VYXG01015448.1_RagTag	317	2969537
scaffold_group004	VYXG01015386.1_RagTag	312	2969849
scaffold_group004	VYXG01015390.1_RagTag	312	2970161
scaffold_group004	VYXG01015317.1_RagTag	306	2970467
scaffold_group004	VYXG01015327.1_RagTag	306	2970773
scaffold_group004	VYXG01015228.1_RagTag	298	2971071
scaffold_group004	VYXG01015230.1_RagTag	298	2971369
scaffold_group004	VYXG01015182.1_RagTag	293	2971662
scaffold_group004	VYXG01015122.1_RagTag	289	2971951
scaffold_group004	VYXG01015136.1_RagTag	289	2972240
scaffold_group004	VYXG01015080.1_RagTag	284	2972524
scaffold_group004	VYXG01015042.1_RagTag	282	2972806
scaffold_group004	VYXG01014980.1_RagTag	278	2973084
scaffold_group004	VYXG01014973.1_RagTag	277	2973361
scaffold_group004	VYXG01014889.1_RagTag	272	2973633
scaffold_group004	VYXG01014896.1_RagTag	272	2973905
scaffold_group004	VYXG01014798.1_RagTag	265	2974170
scaffold_group004	VYXG01014806.1_RagTag	265	2974435
scaffold_group004	VYXG01014749.1_RagTag	261	2974696
scaffold_group004	VYXG01014699.1_RagTag	259	2974955
scaffold_group004	VYXG01014686.1_RagTag	258	2975213
scaffold_group004	VYXG01014631.1_RagTag	255	2975468
scaffold_group004	VYXG01014561.1_RagTag	253	2975721
scaffold_group004	VYXG01014579.1_RagTag	253	2975974
scaffold_group004	VYXG01014504.1_RagTag	250	2976224
scaffold_group004	VYXG01014484.1_RagTag	249	2976473
scaffold_group004	VYXG01014418.1_RagTag	246	2976719
scaffold_group004	VYXG01014395.1_RagTag	245	2976964
scaffold_group004	VYXG01014343.1_RagTag	243	2977207
scaffold_group004	VYXG01014338.1_RagTag	242	2977449
scaffold_group004	VYXG01014265.1_RagTag	239	2977688
scaffold_group004	VYXG01014240.1_RagTag	238	2977926
scaffold_group004	VYXG01014194.1_RagTag	236	2978162
scaffold_group004	VYXG01014136.1_RagTag	234	2978396
scaffold_group004	VYXG01014098.1_RagTag	233	2978629
scaffold_group004	VYXG01014069.1_RagTag	232	2978861
scaffold_group004	VYXG01014063.1_RagTag	231	2979092
scaffold_group004	VYXG01013969.1_RagTag	228	2979320
scaffold_group004	VYXG01013978.1_RagTag	228	2979548
scaffold_group004	VYXG01013911.1_RagTag	226	2979774
scaffold_group004	VYXG01013890.1_RagTag	225	2979999
scaffold_group004	VYXG01013843.1_RagTag	223	2980222
scaffold_group004	VYXG01013748.1_RagTag	221	2980443
scaffold_group004	VYXG01013766.1_RagTag	221	2980664
scaffold_group004	VYXG01013729.1_RagTag	220	2980884
scaffold_group004	VYXG01013690.1_RagTag	218	2981102
scaffold_group004	VYXG01013595.1_RagTag	216	2981318
scaffold_group004	VYXG01013611.1_RagTag	216	2981534
scaffold_group004	VYXG01013586.1_RagTag	215	2981749
scaffold_group004	VYXG01013514.1_RagTag	213	2981962
scaffold_group004	VYXG01013463.1_RagTag	212	2982174
scaffold_group004	VYXG01013498.1_RagTag	212	2982386
scaffold_group004	VYXG01013402.1_RagTag	210	2982596
scaffold_group004	VYXG01013359.1_RagTag	209	2982805
scaffold_group004	VYXG01013309.1_RagTag	208	2983013
scaffold_group004	VYXG01013336.1_RagTag	208	2983221
scaffold_group004	VYXG01013275.1_RagTag	206	2983427
scaffold_group004	VYXG01013244.1_RagTag	205	2983632
scaffold_group004	ScTjWWh_1838-HRSCAF-2933_RagTag	203	2983835
scaffold_group004	VYXG01013141.1_RagTag	203	2984038
scaffold_group004	VYXG01013093.1_RagTag	202	2984240
scaffold_group004	VYXG01013133.1_RagTag	202	2984442
scaffold_group004	VYXG01013012.1_RagTag	200	2984642
scaffold_group004	VYXG01013032.1_RagTag	200	2984842
scaffold_group005	ScTjWWh_2959-HRSCAF-4647_RagTag	600597	600597
scaffold_group005	VYXG01008153.1_RagTag	252472	853069
scaffold_group005	VYXG01006408.1_RagTag	214735	1067804
scaffold_group005	VYXG01009960.1_RagTag	183061	1250865
scaffold_group005	VYXG01002963.1_RagTag	159465	1410330
scaffold_group005	ScTjWWh_1178-HRSCAF-1919_RagTag	138055	1548385
scaffold_group005	VYXG01008151.1_RagTag	121649	1670034
scaffold_group005	VYXG01001158.1_RagTag	109756	1779790
scaffold_group005	VYXG01003741.1_RagTag	96132	1875922
scaffold_group005	VYXG01010584.1_RagTag	78087	1954009
scaffold_group005	VYXG01005928.1_RagTag	68588	2022597
scaffold_group005	VYXG01010536.1_RagTag	56063	2078660
scaffold_group005	VYXG01005507.1_RagTag	51833	2130493
scaffold_group005	VYXG01008645.1_RagTag	41235	2171728
scaffold_group005	VYXG01006284.1_RagTag	40430	2212158
scaffold_group005	VYXG01007038.1_RagTag	31866	2244024
scaffold_group005	VYXG01006609.1_RagTag	29316	2273340
scaffold_group005	VYXG01004802.1_RagTag	25254	2298594
scaffold_group005	VYXG01004342.1_RagTag	22518	2321112
scaffold_group005	ScTjWWh_817-HRSCAF-1327_RagTag	19776	2340888
scaffold_group005	VYXG01000638.1_RagTag	19260	2360148
scaffold_group005	ScTjWWh_1975-HRSCAF-3131_RagTag	16383	2376531
scaffold_group005	VYXG01011927.1_RagTag	16063	2392594
scaffold_group005	VYXG01008838.1_RagTag	13794	2406388
scaffold_group005	VYXG01006493.1_RagTag	13550	2419938
scaffold_group005	ScTjWWh_3627-HRSCAF-5648_RagTag	12461	2432399
scaffold_group005	VYXG01012701.1_RagTag	11907	2444306
scaffold_group005	ScTjWWh_62-HRSCAF-110_RagTag	11005	2455311
scaffold_group005	VYXG01008911.1_RagTag	10906	2466217
scaffold_group005	ScTjWWh_2113-HRSCAF-3340_RagTag	9830	2476047
scaffold_group005	VYXG01006389.1_RagTag	9585	2485632
scaffold_group005	VYXG01007588.1_RagTag	9229	2494861
scaffold_group005	VYXG01000877.1_RagTag	8618	2503479
scaffold_group005	ScTjWWh_873-HRSCAF-1424_RagTag	8558	2512037
scaffold_group005	VYXG01011304.1_RagTag	8018	2520055
scaffold_group005	ScTjWWh_2204-HRSCAF-3502_RagTag	7875	2527930
scaffold_group005	VYXG01007793.1_RagTag	7464	2535394
scaffold_group005	VYXG01008523.1_RagTag	7357	2542751
scaffold_group005	VYXG01004062.1_RagTag	6990	2549741
scaffold_group005	ScTjWWh_3022-HRSCAF-4731_RagTag	6906	2556647
scaffold_group005	ScTjWWh_729-HRSCAF-1184_RagTag	6531	2563178
scaffold_group005	ScTjWWh_2856-HRSCAF-4500_RagTag	6440	2569618
scaffold_group005	VYXG01004824.1_RagTag	6178	2575796
scaffold_group005	VYXG01009071.1_RagTag	6057	2581853
scaffold_group005	VYXG01011458.1_RagTag	5850	2587703
scaffold_group005	VYXG01004188.1_RagTag	5640	2593343
scaffold_group005	ScTjWWh_1733-HRSCAF-2759_RagTag	5628	2598971
scaffold_group005	ScTjWWh_1268-HRSCAF-2049_RagTag	5319	2604290
scaffold_group005	VYXG01001537.1_RagTag	5288	2609578
scaffold_group005	VYXG01000802.1_RagTag	5029	2614607
scaffold_group005	VYXG01009395.1_RagTag	4969	2619576
scaffold_group005	ScTjWWh_370-HRSCAF-635_RagTag	4758	2624334
scaffold_group005	VYXG01002776.1_RagTag	4748	2629082
scaffold_group005	ScTjWWh_2720-HRSCAF-4290_RagTag	4614	2633696
scaffold_group005	VYXG01003277.1_RagTag	4424	2638120
scaffold_group005	VYXG01011323.1_RagTag	4408	2642528
scaffold_group005	ScTjWWh_1323-HRSCAF-2131_RagTag	4221	2646749
scaffold_group005	VYXG01006281.1_RagTag	4137	2650886
scaffold_group005	VYXG01009239.1_RagTag	4050	2654936
scaffold_group005	VYXG01002561.1_RagTag	3917	2658853
scaffold_group005	VYXG01005402.1_RagTag	3825	2662678
scaffold_group005	ScTjWWh_2149-HRSCAF-3402_RagTag	3767	2666445
scaffold_group005	ScTjWWh_721-HRSCAF-1165_RagTag	3619	2670064
scaffold_group005	VYXG01001841.1_RagTag	3576	2673640
scaffold_group005	VYXG01008786.1_RagTag	3467	2677107
scaffold_group005	VYXG01003477.1_RagTag	3384	2680491
scaffold_group005	ScTjWWh_2002-HRSCAF-3170_RagTag	3329	2683820
scaffold_group005	VYXG01018095.1_RagTag	3268	2687088
scaffold_group005	VYXG01018093.1_RagTag	3179	2690267
scaffold_group005	VYXG01001796.1_RagTag	3100	2693367
scaffold_group005	VYXG01010151.1_RagTag	3087	2696454
scaffold_group005	VYXG01006412.1_RagTag	2987	2699441
scaffold_group005	VYXG01002159.1_RagTag	2979	2702420
scaffold_group005	VYXG01010833.1_RagTag	2894	2705314
scaffold_group005	VYXG01006874.1_RagTag	2853	2708167
scaffold_group005	VYXG01003840.1_RagTag	2789	2710956
scaffold_group005	VYXG01003865.1_RagTag	2732	2713688
scaffold_group005	VYXG01004081.1_RagTag	2720	2716408
scaffold_group005	VYXG01003686.1_RagTag	2696	2719104
scaffold_group005	VYXG01003553.1_RagTag	2615	2721719
scaffold_group005	VYXG01000403.1_RagTag	2610	2724329
scaffold_group005	VYXG01018058.1_RagTag	2536	2726865
scaffold_group005	VYXG01002141.1_RagTag	2512	2729377
